"subject","activity","variable","average"
15,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Y",-0.0365419164020833
16,"LAYING","tBodyGyroJerk-mean()-Y",-0.0347735325871429
16,"SITTING","tBodyGyroJerk-mean()-Y",-0.0450369280637681
16,"STANDING","tBodyGyroJerk-mean()-Y",-0.0424982241410256
16,"WALKING","tBodyGyroJerk-mean()-Y",-0.0433876843176471
16,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Y",-0.0567686629753191
16,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Y",-0.0296211298558824
17,"LAYING","tBodyGyroJerk-mean()-Y",-0.0361961143943662
17,"SITTING","tBodyGyroJerk-mean()-Y",-0.0411134199378125
17,"STANDING","tBodyGyroJerk-mean()-Y",-0.0404518753974359
17,"WALKING","tBodyGyroJerk-mean()-Y",-0.0379251328622951
17,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Y",-0.0381702367441304
17,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Y",-0.0414496328508333
18,"LAYING","tBodyGyroJerk-mean()-Y",-0.0393440191846154
18,"SITTING","tBodyGyroJerk-mean()-Y",-0.0397125591491228
18,"STANDING","tBodyGyroJerk-mean()-Y",-0.0406573412739726
18,"WALKING","tBodyGyroJerk-mean()-Y",-0.0433771125875
18,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Y",-0.0509120258890909
18,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Y",-0.0527472610827586
19,"LAYING","tBodyGyroJerk-mean()-Y",-0.0371476597051807
19,"SITTING","tBodyGyroJerk-mean()-Y",-0.0425170215068493
19,"STANDING","tBodyGyroJerk-mean()-Y",-0.0422918533780822
19,"WALKING","tBodyGyroJerk-mean()-Y",-0.0307128442115385
19,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Y",-0.0394612603358974
19,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Y",-0.0346288461475
20,"LAYING","tBodyGyroJerk-mean()-Y",-0.038776298
20,"SITTING","tBodyGyroJerk-mean()-Y",-0.0407299244348485
20,"STANDING","tBodyGyroJerk-mean()-Y",-0.0432152397506849
20,"WALKING","tBodyGyroJerk-mean()-Y",-0.0514175758627451
20,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Y",-0.0577371504488889
20,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Y",-0.0189816250372549
21,"LAYING","tBodyGyroJerk-mean()-Y",-0.0346275066055556
21,"SITTING","tBodyGyroJerk-mean()-Y",-0.0391483428502824
21,"STANDING","tBodyGyroJerk-mean()-Y",-0.0404300756516854
21,"WALKING","tBodyGyroJerk-mean()-Y",-0.0515650260576923
21,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Y",-0.07359521674
21,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Y",-0.0132022768074468
22,"LAYING","tBodyGyroJerk-mean()-Y",-0.037608730565
22,"SITTING","tBodyGyroJerk-mean()-Y",-0.0423409822741935
22,"STANDING","tBodyGyroJerk-mean()-Y",-0.0420998733444444
22,"WALKING","tBodyGyroJerk-mean()-Y",-0.0321910702173913
22,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Y",-0.0355171408083333
22,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Y",-0.0381312609738095
23,"LAYING","tBodyGyroJerk-mean()-Y",-0.0372449750569444
23,"SITTING","tBodyGyroJerk-mean()-Y",-0.0434602554691176
23,"STANDING","tBodyGyroJerk-mean()-Y",-0.0416774165735294
23,"WALKING","tBodyGyroJerk-mean()-Y",-0.0516704755661017
23,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Y",-0.0352891614740741
23,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Y",-0.0523943787039216
24,"LAYING","tBodyGyroJerk-mean()-Y",-0.0382323710416667
24,"SITTING","tBodyGyroJerk-mean()-Y",-0.040616936
24,"STANDING","tBodyGyroJerk-mean()-Y",-0.0431738608
24,"WALKING","tBodyGyroJerk-mean()-Y",-0.0502895008551724
24,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Y",-0.0291766311418182
24,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Y",-0.0317350582050847
25,"LAYING","tBodyGyroJerk-mean()-Y",-0.0426718870280822
25,"SITTING","tBodyGyroJerk-mean()-Y",-0.0391651423907692
25,"STANDING","tBodyGyroJerk-mean()-Y",-0.0418294632148649
25,"WALKING","tBodyGyroJerk-mean()-Y",-0.0398986518064865
25,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Y",-0.0415203345874138
25,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Y",-0.0281452998369231
26,"LAYING","tBodyGyroJerk-mean()-Y",-0.0396682720394737
26,"SITTING","tBodyGyroJerk-mean()-Y",-0.0403070205666667
26,"STANDING","tBodyGyroJerk-mean()-Y",-0.0409011992972973
26,"WALKING","tBodyGyroJerk-mean()-Y",-0.0456538283033898
26,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Y",-0.037268109685
26,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Y",-0.0386244096705455
27,"LAYING","tBodyGyroJerk-mean()-Y",-0.0362186160902703
27,"SITTING","tBodyGyroJerk-mean()-Y",-0.0396410809285714
27,"STANDING","tBodyGyroJerk-mean()-Y",-0.0417471753375
27,"WALKING","tBodyGyroJerk-mean()-Y",-0.0476974404561403
27,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Y",-0.0642023574227273
27,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Y",-0.0509235220237255
28,"LAYING","tBodyGyroJerk-mean()-Y",-0.03560100499625
28,"SITTING","tBodyGyroJerk-mean()-Y",-0.0408007786402778
28,"STANDING","tBodyGyroJerk-mean()-Y",-0.0431364662518987
28,"WALKING","tBodyGyroJerk-mean()-Y",-0.0515394449611111
28,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Y",-0.0570410865136957
28,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Y",-0.0492552129156863
29,"LAYING","tBodyGyroJerk-mean()-Y",-0.0386768295072464
29,"SITTING","tBodyGyroJerk-mean()-Y",-0.040001843485
29,"STANDING","tBodyGyroJerk-mean()-Y",-0.0405110578461538
29,"WALKING","tBodyGyroJerk-mean()-Y",-0.0479898124113208
29,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Y",-0.0671482305364583
29,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Y",-0.0511035119816327
30,"LAYING","tBodyGyroJerk-mean()-Y",-0.0384875867528571
30,"SITTING","tBodyGyroJerk-mean()-Y",-0.0407930587264516
30,"STANDING","tBodyGyroJerk-mean()-Y",-0.0437759700423729
30,"WALKING","tBodyGyroJerk-mean()-Y",-0.0617028868769231
30,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Y",-0.0496807640258064
30,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Y",-0.0141113353615385
1,"LAYING","tBodyGyroJerk-mean()-Z",-0.0740501211
1,"SITTING","tBodyGyroJerk-mean()-Z",-0.046702627
1,"STANDING","tBodyGyroJerk-mean()-Z",-0.0489505466716981
1,"WALKING","tBodyGyroJerk-mean()-Z",-0.0461309295021053
1,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0270461061061224
1,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0407125527654717
2,"LAYING","tBodyGyroJerk-mean()-Z",-0.0701783020833333
2,"SITTING","tBodyGyroJerk-mean()-Z",-0.04358509665
2,"STANDING","tBodyGyroJerk-mean()-Z",-0.0546539479425926
2,"WALKING","tBodyGyroJerk-mean()-Z",-0.0514939156830508
2,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0710229816893617
2,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0445157481625
3,"LAYING","tBodyGyroJerk-mean()-Z",-0.06873387
3,"SITTING","tBodyGyroJerk-mean()-Z",-0.0590079966686538
3,"STANDING","tBodyGyroJerk-mean()-Z",-0.0416832156688525
3,"WALKING","tBodyGyroJerk-mean()-Z",-0.0503616100815517
3,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0416193131122449
3,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0498180874305085
4,"LAYING","tBodyGyroJerk-mean()-Z",-0.0712156288333333
4,"SITTING","tBodyGyroJerk-mean()-Z",-0.0489964351672
4,"STANDING","tBodyGyroJerk-mean()-Z",-0.0490753497867857
4,"WALKING","tBodyGyroJerk-mean()-Z",-0.0551166852766667
4,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0492836435688889
4,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0722496260807692
5,"LAYING","tBodyGyroJerk-mean()-Z",-0.07083096875
5,"SITTING","tBodyGyroJerk-mean()-Z",-0.0487714733568182
5,"STANDING","tBodyGyroJerk-mean()-Z",-0.0422221341625
5,"WALKING","tBodyGyroJerk-mean()-Z",-0.0482679596035714
5,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0399656935617021
5,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0534895401
6,"LAYING","tBodyGyroJerk-mean()-Z",-0.0717774743859649
6,"SITTING","tBodyGyroJerk-mean()-Z",-0.0465504310978182
6,"STANDING","tBodyGyroJerk-mean()-Z",-0.0506432189438596
6,"WALKING","tBodyGyroJerk-mean()-Z",-0.0539597284210526
6,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0372228650416667
6,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0576800048435294
7,"LAYING","tBodyGyroJerk-mean()-Z",-0.0671901794615385
7,"SITTING","tBodyGyroJerk-mean()-Z",-0.0454566269166667
7,"STANDING","tBodyGyroJerk-mean()-Z",-0.0545390015471698
7,"WALKING","tBodyGyroJerk-mean()-Z",-0.0495713093294737
7,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0789469342553192
7,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.072451747827451
8,"LAYING","tBodyGyroJerk-mean()-Z",-0.0694123150925926
8,"SITTING","tBodyGyroJerk-mean()-Z",-0.0445732240217391
8,"STANDING","tBodyGyroJerk-mean()-Z",-0.0478483225666667
8,"WALKING","tBodyGyroJerk-mean()-Z",-0.0522683965333333
8,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0867903297078947
8,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0534090382439024
9,"LAYING","tBodyGyroJerk-mean()-Z",-0.0569490475
9,"SITTING","tBodyGyroJerk-mean()-Z",-0.052841489994
9,"STANDING","tBodyGyroJerk-mean()-Z",-0.0575743131488889
9,"WALKING","tBodyGyroJerk-mean()-Z",-0.0633406620592308
9,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0678080598785714
9,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0236327911183673
10,"LAYING","tBodyGyroJerk-mean()-Z",-0.0590744912758621
10,"SITTING","tBodyGyroJerk-mean()-Z",-0.048941191502963
10,"STANDING","tBodyGyroJerk-mean()-Z",-0.0584162547045455
10,"WALKING","tBodyGyroJerk-mean()-Z",-0.0611262928849057
10,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0720413112078947
10,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.036502173787234
11,"LAYING","tBodyGyroJerk-mean()-Z",-0.0666957489649123
11,"SITTING","tBodyGyroJerk-mean()-Z",-0.0505395462396226
11,"STANDING","tBodyGyroJerk-mean()-Z",-0.0524732752340426
11,"WALKING","tBodyGyroJerk-mean()-Z",-0.0342677451
11,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0373048405934783
11,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.046076149625
12,"LAYING","tBodyGyroJerk-mean()-Z",-0.0678909002816667
12,"SITTING","tBodyGyroJerk-mean()-Z",-0.0515634091411765
12,"STANDING","tBodyGyroJerk-mean()-Z",-0.0482863736885246
12,"WALKING","tBodyGyroJerk-mean()-Z",-0.0467338151926
12,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0653239980021739
12,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0653167291865385
13,"LAYING","tBodyGyroJerk-mean()-Z",-0.0648770419677419
13,"SITTING","tBodyGyroJerk-mean()-Z",-0.0466121595938776
13,"STANDING","tBodyGyroJerk-mean()-Z",-0.053926078122807
13,"WALKING","tBodyGyroJerk-mean()-Z",-0.0636693233473684
13,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0512020476
13,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0661653916327273
14,"LAYING","tBodyGyroJerk-mean()-Z",-0.0566171868039216
14,"SITTING","tBodyGyroJerk-mean()-Z",-0.0520121608148148
14,"STANDING","tBodyGyroJerk-mean()-Z",-0.0509036177765
14,"WALKING","tBodyGyroJerk-mean()-Z",-0.0388825919508475
14,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0615978795422222
14,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0137237620296296
15,"LAYING","tBodyGyroJerk-mean()-Z",-0.0624334556236111
15,"SITTING","tBodyGyroJerk-mean()-Z",-0.0524148341983051
15,"STANDING","tBodyGyroJerk-mean()-Z",-0.052278397190566
15,"WALKING","tBodyGyroJerk-mean()-Z",-0.0510976492333333
15,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0339213064857143
15,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0767242496041667
16,"LAYING","tBodyGyroJerk-mean()-Z",-0.0576790435142857
16,"SITTING","tBodyGyroJerk-mean()-Z",-0.0588371273536232
16,"STANDING","tBodyGyroJerk-mean()-Z",-0.0544335294410256
16,"WALKING","tBodyGyroJerk-mean()-Z",-0.0532986670705882
16,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0612136932929787
16,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.035416300054902
17,"LAYING","tBodyGyroJerk-mean()-Z",-0.0604927046338028
17,"SITTING","tBodyGyroJerk-mean()-Z",-0.051090324421875
17,"STANDING","tBodyGyroJerk-mean()-Z",-0.0546331330897436
17,"WALKING","tBodyGyroJerk-mean()-Z",-0.0513807166754098
17,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0582518846641304
17,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0223482086545833
18,"LAYING","tBodyGyroJerk-mean()-Z",-0.0593135986615385
18,"SITTING","tBodyGyroJerk-mean()-Z",-0.0523030404789474
18,"STANDING","tBodyGyroJerk-mean()-Z",-0.0532384453013699
18,"WALKING","tBodyGyroJerk-mean()-Z",-0.0502631568175
18,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0570591813909091
18,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0692536211396552
19,"LAYING","tBodyGyroJerk-mean()-Z",-0.0599161477951807
19,"SITTING","tBodyGyroJerk-mean()-Z",-0.0590801684246575
19,"STANDING","tBodyGyroJerk-mean()-Z",-0.0523769867072603
19,"WALKING","tBodyGyroJerk-mean()-Z",-0.0603091962115385
19,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0545565563487179
19,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0533545875525
20,"LAYING","tBodyGyroJerk-mean()-Z",-0.0610028293088235
20,"SITTING","tBodyGyroJerk-mean()-Z",-0.0465835149090909
20,"STANDING","tBodyGyroJerk-mean()-Z",-0.051815224739726
20,"WALKING","tBodyGyroJerk-mean()-Z",-0.0549273707529412
20,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.061531283
20,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0518985451176471
21,"LAYING","tBodyGyroJerk-mean()-Z",-0.0601398663555556
21,"SITTING","tBodyGyroJerk-mean()-Z",-0.0526409877294118
21,"STANDING","tBodyGyroJerk-mean()-Z",-0.0538211740234831
21,"WALKING","tBodyGyroJerk-mean()-Z",-0.0621192104076923
21,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0788436473888889
21,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.00694066389361702
22,"LAYING","tBodyGyroJerk-mean()-Z",-0.0702723568194445
22,"SITTING","tBodyGyroJerk-mean()-Z",-0.0517193986693548
22,"STANDING","tBodyGyroJerk-mean()-Z",-0.0513179245555556
22,"WALKING","tBodyGyroJerk-mean()-Z",-0.0569812455608696
22,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0481460161016667
22,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.067457054547619
23,"LAYING","tBodyGyroJerk-mean()-Z",-0.0621991626111111
23,"SITTING","tBodyGyroJerk-mean()-Z",-0.0485561086867647
23,"STANDING","tBodyGyroJerk-mean()-Z",-0.0548226277867647
23,"WALKING","tBodyGyroJerk-mean()-Z",-0.0903002524369492
23,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0293255016148148
23,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0924998531372549
24,"LAYING","tBodyGyroJerk-mean()-Z",-0.0624116966805556
24,"SITTING","tBodyGyroJerk-mean()-Z",-0.051596655125
24,"STANDING","tBodyGyroJerk-mean()-Z",-0.0517180379565217
24,"WALKING","tBodyGyroJerk-mean()-Z",-0.0739835516362069
24,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0412055411490909
24,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0498427228983051
25,"LAYING","tBodyGyroJerk-mean()-Z",-0.0596922147205479
25,"SITTING","tBodyGyroJerk-mean()-Z",-0.0495595643230769
25,"STANDING","tBodyGyroJerk-mean()-Z",-0.0556979055540541
25,"WALKING","tBodyGyroJerk-mean()-Z",-0.0512696224225676
25,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0642078122381035
25,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0540452217153846
26,"LAYING","tBodyGyroJerk-mean()-Z",-0.0711533355789474
26,"SITTING","tBodyGyroJerk-mean()-Z",-0.0487627204433077
26,"STANDING","tBodyGyroJerk-mean()-Z",-0.0532541948283784
26,"WALKING","tBodyGyroJerk-mean()-Z",-0.0492240545355932
26,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.05105874094
26,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0595558392545455
27,"LAYING","tBodyGyroJerk-mean()-Z",-0.0642797849864865
27,"SITTING","tBodyGyroJerk-mean()-Z",-0.0503883556285714
27,"STANDING","tBodyGyroJerk-mean()-Z",-0.051403918985
27,"WALKING","tBodyGyroJerk-mean()-Z",-0.0650247552701754
27,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0621043700545455
27,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0629013722509804
28,"LAYING","tBodyGyroJerk-mean()-Z",-0.05345019146375
28,"SITTING","tBodyGyroJerk-mean()-Z",-0.0579015362166667
28,"STANDING","tBodyGyroJerk-mean()-Z",-0.0525896252375949
28,"WALKING","tBodyGyroJerk-mean()-Z",-0.0593552479814815
28,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.077617393146087
28,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0752610437019608
29,"LAYING","tBodyGyroJerk-mean()-Z",-0.0674469666086956
29,"SITTING","tBodyGyroJerk-mean()-Z",-0.047000897695
29,"STANDING","tBodyGyroJerk-mean()-Z",-0.0544926306307692
29,"WALKING","tBodyGyroJerk-mean()-Z",-0.0392368986679245
29,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0359648430270833
29,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0680938780306122
30,"LAYING","tBodyGyroJerk-mean()-Z",-0.0595736770285714
30,"SITTING","tBodyGyroJerk-mean()-Z",-0.0488204595806452
30,"STANDING","tBodyGyroJerk-mean()-Z",-0.0520307176474576
30,"WALKING","tBodyGyroJerk-mean()-Z",-0.0446007229941538
30,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-Z",-0.0543595229322581
30,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-Z",-0.0364157841384615
1,"LAYING","tBodyGyroJerk-std()-X",-0.9186085208
1,"SITTING","tBodyGyroJerk-std()-X",-0.99173159212766
1,"STANDING","tBodyGyroJerk-std()-X",-0.992945106981132
1,"WALKING","tBodyGyroJerk-std()-X",-0.207421854757895
1,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-X",-0.487027342244898
1,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.614786508490566
2,"LAYING","tBodyGyroJerk-std()-X",-0.993235849166667
2,"SITTING","tBodyGyroJerk-std()-X",-0.989709023043478
2,"STANDING","tBodyGyroJerk-std()-X",-0.979324000740741
2,"WALKING","tBodyGyroJerk-std()-X",-0.389549831525424
2,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-X",-0.243940592553192
2,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.464854363125
3,"LAYING","tBodyGyroJerk-std()-X",-0.980328645
3,"SITTING","tBodyGyroJerk-std()-X",-0.972546905961538
3,"STANDING","tBodyGyroJerk-std()-X",-0.940937642459016
3,"WALKING","tBodyGyroJerk-std()-X",-0.385922986034483
3,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-X",-0.285683162346939
3,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.507270757966102
4,"LAYING","tBodyGyroJerk-std()-X",-0.975103204259259
4,"SITTING","tBodyGyroJerk-std()-X",-0.9698997312
4,"STANDING","tBodyGyroJerk-std()-X",-0.949633878571429
4,"WALKING","tBodyGyroJerk-std()-X",-0.492341066833333
4,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-X",-0.395995494444444
4,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.533666803846154
5,"LAYING","tBodyGyroJerk-std()-X",-0.983422257692308
5,"SITTING","tBodyGyroJerk-std()-X",-0.966037012045455
5,"STANDING","tBodyGyroJerk-std()-X",-0.941930044107143
5,"WALKING","tBodyGyroJerk-std()-X",-0.357681403285714
5,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-X",-0.411302217446809
5,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.305245202489362
6,"LAYING","tBodyGyroJerk-std()-X",-0.939611608245614
6,"SITTING","tBodyGyroJerk-std()-X",-0.943714804727273
6,"STANDING","tBodyGyroJerk-std()-X",-0.946423593157895
6,"WALKING","tBodyGyroJerk-std()-X",-0.18260093354386
6,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-X",0.0393387960854167
6,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.186763293747059
7,"LAYING","tBodyGyroJerk-std()-X",-0.9738372325
7,"SITTING","tBodyGyroJerk-std()-X",-0.974369045625
7,"STANDING","tBodyGyroJerk-std()-X",-0.96598339754717
7,"WALKING","tBodyGyroJerk-std()-X",-0.21166729682807
7,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-X",-0.510731018297872
7,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.616812659215686
8,"LAYING","tBodyGyroJerk-std()-X",-0.969924077407407
8,"SITTING","tBodyGyroJerk-std()-X",-0.993264647391304
8,"STANDING","tBodyGyroJerk-std()-X",-0.981573085740741
8,"WALKING","tBodyGyroJerk-std()-X",-0.2460827504375
8,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-X",-0.267887897328947
8,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.40507069195122
9,"LAYING","tBodyGyroJerk-std()-X",-0.945329035
9,"SITTING","tBodyGyroJerk-std()-X",-0.9645323452
9,"STANDING","tBodyGyroJerk-std()-X",-0.949105691555556
9,"WALKING","tBodyGyroJerk-std()-X",-0.526985309038462
9,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-X",-0.509669314047619
9,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.660419534285714
10,"LAYING","tBodyGyroJerk-std()-X",-0.965900578103448
10,"SITTING","tBodyGyroJerk-std()-X",-0.992326657222222
10,"STANDING","tBodyGyroJerk-std()-X",-0.950367548409091
10,"WALKING","tBodyGyroJerk-std()-X",-0.366063723207547
10,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-X",-0.416986139210526
10,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.427291343617021
11,"LAYING","tBodyGyroJerk-std()-X",-0.981724838421053
11,"SITTING","tBodyGyroJerk-std()-X",-0.990501518301887
11,"STANDING","tBodyGyroJerk-std()-X",-0.986690403617021
11,"WALKING","tBodyGyroJerk-std()-X",-0.541616397118644
11,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-X",-0.53437494826087
11,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.660431336111111
12,"LAYING","tBodyGyroJerk-std()-X",-0.9671982025
12,"SITTING","tBodyGyroJerk-std()-X",-0.977329927254902
12,"STANDING","tBodyGyroJerk-std()-X",-0.955415641803279
12,"WALKING","tBodyGyroJerk-std()-X",-0.3908072382
12,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-X",-0.278608163891304
12,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.549999188461539
13,"LAYING","tBodyGyroJerk-std()-X",-0.981404742903226
13,"SITTING","tBodyGyroJerk-std()-X",-0.991371016938775
13,"STANDING","tBodyGyroJerk-std()-X",-0.978465124561404
13,"WALKING","tBodyGyroJerk-std()-X",-0.216812065298246
13,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-X",-0.463736674255319
13,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.631037584
14,"LAYING","tBodyGyroJerk-std()-X",-0.970274962745098
14,"SITTING","tBodyGyroJerk-std()-X",-0.990284240185185
14,"STANDING","tBodyGyroJerk-std()-X",-0.969948875166667
14,"WALKING","tBodyGyroJerk-std()-X",-0.571759911525424
14,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-X",-0.537002097555556
14,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.646611034444444
15,"LAYING","tBodyGyroJerk-std()-X",-0.97392395125
15,"SITTING","tBodyGyroJerk-std()-X",-0.992889042711864
15,"STANDING","tBodyGyroJerk-std()-X",-0.971514312075472
15,"WALKING","tBodyGyroJerk-std()-X",-0.283767987222222
15,"WALKING_DOWNSTAIRS","tBodyGyroJerk-std()-X",-0.455980756428571
15,"WALKING_UPSTAIRS","tBodyGyroJerk-std()-X",-0.525533949791667
16,"LAYING","tBodyGyroJerk-std()-X",-0.985835459428571
16,"SITTING","tBodyGyroJerk-std()-X",-0.98958327942029
16,"STANDING","tBodyGyroJerk-std()-X",-0.987102322692308
16,"WALKING","tBodyGyroJerk-std()-X",-0.675889722745098
